reviewRequestId,repository,reviewRequestSubmitter,reviewId,diffCommentId,replyId,replyDiffCommentId,type,username,timestamp,text,isDesign,concept
39595,mesos,bbannier,105824,164499,,,DiffComment,nfnt,2015-11-10T13:35:33Z,"Not yours, but this function can probably be const.",,
17061,hive-git,brocknoland,33934,63747,,,DiffComment,swarnim,2014-02-07T17:47:32Z,Would an AssertionException be more apt here?,,
22048,mesos,idownes,44435,,,,Review.body_top,mesos-review,2014-05-30T23:18:46Z,"Patch looks great!

Reviews applied: [22048]

All tests passed.",,
51783,mesos,haosdent,148646,216148,,,DiffComment,jieyu,2016-09-13T08:16:54Z,"'nobody' does not work on my box because it cannot access my home dir, and 'mesos-containerizer launch' binary needs to be accessible to fork-exec the task.

I think creating a new user does not work either. It previously worked because we don't use any executable under build dir.

I adjust the test to use an image to bypass the problem, but ran into another problem that the cgroup owner support only works for custom executor, not command tasks.

For command tasks, since executor is running under root, this test will fail.

What's the operate system of your box? I test this in Ubuntu 14.04 before.

CentOS 7

su - nobody does not work on centos 7

https://reviews.apache.org/r/51835/

My current patch that works (with https://reviews.apache.org/r/51835/)

```
// This test starts the agent with cgroups isolation and launches a
// task with an unprivileged user. Then verifies that the unprivileged
// user has write permission under the corresponding cgroups which are
// prepared for the container to run the task.
TEST_F(CgroupsIsolatorTest, ROOT_CGROUPS_PERF_NET_CLS_INTERNET_CURL_UserCgroup)
{
  Try<Owned<cluster::Master>> master = StartMaster();
  ASSERT_SOME(master);

  slave::Flags flags = CreateSlaveFlags();
  flags.perf_events = ""cpu-cycles""; // Needed for `PerfEventSubsystem`.
  flags.image_providers = ""docker"";
  flags.isolation =
    ""cgroups/cpu,""
    ""cgroups/devices,""
    ""cgroups/mem,""
    ""cgroups/net_cls,""
    ""cgroups/perf_event,""
    ""docker/runtime,""
    ""filesystem/linux"";

  Fetcher fetcher;
  Try<MesosContainerizer*> _containerizer =
    MesosContainerizer::create(flags, true, &fetcher);

  CHECK_SOME(_containerizer);
  Owned<MesosContainerizer> containerizer(_containerizer.get());

  Owned<MasterDetector> detector = master.get()->createDetector();

  Try<Owned<cluster::Slave>> slave =
    StartSlave(detector.get(), containerizer.get());

  ASSERT_SOME(slave);

  MockScheduler sched;

  MesosSchedulerDriver driver(
      &sched,
      DEFAULT_FRAMEWORK_INFO,
      master.get()->pid,
      DEFAULT_CREDENTIAL);

  EXPECT_CALL(sched, registered(&driver, _, _))
    .Times(1);

  Future<vector<Offer>> offers;
  EXPECT_CALL(sched, resourceOffers(&driver, _))
    .WillOnce(FutureArg<1>(&offers))
    .WillRepeatedly(Return()); // Ignore subsequent offers.

  driver.start();

  AWAIT_READY(offers);
  EXPECT_NE(0u, offers.get().size());

  // Launch a task with the command executor.
  CommandInfo command;
  command.set_shell(false);
  command.set_value(""/bin/sleep"");
  command.add_arguments(""sleep"");
  command.add_arguments(""120"");
  command.set_user(""nobody"");

  TaskInfo task = createTask(
      offers.get()[0].slave_id(),
      offers.get()[0].resources(),
      command);

  Image image;
  image.set_type(Image::DOCKER);
  image.mutable_docker()->set_name(""library/alpine"");

  ContainerInfo* container = task.mutable_container();
  container->set_type(ContainerInfo::MESOS);
  container->mutable_mesos()->mutable_image()->CopyFrom(image);

  Future<TaskStatus> statusRunning;
  EXPECT_CALL(sched, statusUpdate(&driver, _))
    .WillOnce(FutureArg<1>(&statusRunning));

  driver.launchTasks(offers.get()[0].id(), {task});

  AWAIT_READY_FOR(statusRunning, Seconds(60));
  EXPECT_EQ(TASK_RUNNING, statusRunning.get().state());

  vector<string> subsystems = {
    CGROUP_SUBSYSTEM_CPU_NAME,
    CGROUP_SUBSYSTEM_CPUACCT_NAME,
    CGROUP_SUBSYSTEM_DEVICES_NAME,
    CGROUP_SUBSYSTEM_MEMORY_NAME,
    CGROUP_SUBSYSTEM_NET_CLS_NAME,
    CGROUP_SUBSYSTEM_PERF_EVENT_NAME,
  };

  Future<hashset<ContainerID>> containers = containerizer->containers();
  AWAIT_READY(containers);
  EXPECT_EQ(1u, containers.get().size());

  ContainerID containerId = *(containers.get().begin());

  foreach (const string& subsystem, subsystems) {
    string hierarchy = path::join(flags.cgroups_hierarchy, subsystem);
    string cgroup = path::join(flags.cgroups_root, containerId.value());

    // Verify that the user cannot manipulate the container's cgroup
    // control files as their owner is root.
    EXPECT_NE(0, os::system(strings::format(
        ""sudo -u nobody -s sh -c 'echo $$ > %s'"",
        path::join(hierarchy, cgroup, ""cgroup.procs"")).get()));

    // Verify that the user can create a cgroup under the container's
    // cgroup as the isolator changes the owner of the cgroup.
    string userCgroup = path::join(cgroup, ""user"");

    EXPECT_EQ(0, os::system(strings::format(
        ""sudo -u nobody mkdir %s"",
        path::join(hierarchy, userCgroup)).get()));

    // Verify that the user can manipulate control files in the
    // created cgroup as it's owned by the user.
    EXPECT_EQ(0, os::system(strings::format(
        ""sudo -u nobody -s sh -c 'echo $$ > %s'"",
        path::join(hierarchy, userCgroup, ""cgroup.procs"")).get()));

    // Clear up the folder.
    AWAIT_READY(cgroups::destroy(hierarchy, userCgroup));
  }

  driver.stop();
  driver.join();
}
```

Thanks a lot! verify my patch doesn't work at CentOS 7, let me update to yours.",,
8180,cloudstack-git,radhikap,14398,,,,Review.body_top,pranavs,2012-12-12T22:39:14Z,"The patch has been reviewed and merged with asf/master. It applied cleanly without any trailing white space errors.Please mark the ticket as ""Submitted"".
Thanks !",,
68490,mesos,mzhu,208402,292308,,,DiffComment,bbannier,2018-09-06T10:27:52Z,"nit: While this is likely true, copying a shared pointer can be suprisingly non-inexpensive due to copying of its atomic ref count (likely protected with memory barries, and copies triggering cache invalidations across threads holding ref counts).

Your benchmarks strongly suggest that we still benefit from this patch.",,
36511,aurora,ajorgensen,91755,,,,Review.body_top,aurorabot,2015-07-15T17:13:11Z,"Master (d9dac92) is green with this patch.
  ./build-support/jenkins/build.sh

I will refresh this build result if you post a review containing ""@ReviewBot retry""",,
13090,helix-git,dafu,24373,,,,Review.body_top,kishoreg,2013-07-31T20:50:57Z,Ship It!,,
37304,mesos,anandmazumdar,94819,149456,,,DiffComment,vinodkone,2015-08-11T03:25:09Z,Is it possible to s/f/_subscribe/ or would the compiler barf?,,
29238,sentry,guoquans,69962,114811,,,DiffComment,colinma,2015-01-28T10:05:45Z,"Confuse on ifExist method, too.....

This method is mainly used in the import tool. When the policy file want to import the sentry service, this method is very useful",,
31600,ambari,gautamborad,74707,,,,Review.body_top,smohanty,2015-03-01T18:53:01Z,Ship It!,,
58197,hbase-git,tedyu,172880,245901,,,DiffComment,enis,2017-04-25T01:04:52Z,I'll take another look at these when you have cleaned it up.,,
35824,hbase-git,ashish_singhi,90070,143015,,,DiffComment,mbertozzi,2015-07-03T14:34:22Z,"does the code from here to the end make sense now?
the admin.delete_snapshot() will throw an exception if we get an error during delete, so you'll only end up here when all the snapshots in the list are deleted successfully

I have addressed this.
Also ensured that there is some way for a user to know which set of snapshots got successfully deleted or failed.",,
50168,aurora,igmorv,144552,210588,,,DiffComment,maxim,2016-08-02T23:21:35Z,Remove leftover method?,,
14022,sqoop-sqoop2,raghavgautam,25988,,,,Review.body_bottom,jarcec,2013-09-09T09:16:35Z,Jarcec,,
24293,hive-git,dongc,49573,86735,,,DiffComment,lars.francke,2014-08-07T15:50:28Z,"Remove comment or expand comment.

If removed this class will pop up as undocumented which'd be correct as the current comment doesn't help much :)",,
51879,mesos,anisinha,150615,218832,,,DiffComment,xujyan,2016-10-19T23:30:51Z,"As discussed offline, for simplicity let's uniformly process all disk types. There are already many more things that we don't check other than ""it doesn't make sense give PATH disks the full size of the partition"" (which actually is not strictly true, they can be carved up but they can still use the whole disk). Since the main reasons for auto-detection here is so we don't have to separately manage each host's disk sizes, we should probably trust the operator to specify PATH disks reasonably.",,
17562,aurora,mansu,35230,65687,,,DiffComment,wfarner,2014-02-22T18:35:42Z,"The line break style here is rather arbitrary.  Consider this instead:

  Response response = new Response()
    .setResponseCode(OK)
    .setResult(Result.getJobsResult(
        new GetJobsResult()
            .setConfigs(ImmutableSet.<JobConfiguration>of())))
            .setServerInfo(
                new ServerInfo()
                    .setClusterName(CLUSTER_NAME)
                    .setThriftAPIVersion(thriftVersion));

Here, the wrap level directly reflects the nesting depth, and future addition of chained or nested method calls does not trigger a ripple.

Done.",,
58202,mesos,guoger,171120,,,,Review.body_top,mesos-review,2017-04-05T13:44:16Z,"Patch looks great!

Reviews applied: [58202]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
17727,climate,boustani,33669,63234,,,DiffComment,mjoyce,2014-02-05T02:09:21Z,Drop different_dataset as well,,
6285,cloudstack-git,tomoe,9837,20852,,,DiffComment,chiradeep,2012-08-03T22:03:23Z,"This should be an Interface rather than an abstract class
The interface should belong in com.cloud.resource in core and should be called VifDriver. You can have a subclass that is abstract (VifDriverBase) as well. The constructor should not throw exceptions, instead you should have an abstract configure() method that throws a ConfigurationException

Thanks for the review. Sure, I can do that. 
Note that VifDriver will be hypervisor specific (signature differes), so maybe I should create a interface com.cloud.hypervisor.kvm.VifDriver for KVM, com.cloud.hypervisor.xen.VifDriver for Xen. What do you think?

<chiradeep>
Hopefully you can make it more generic than that. It seems that the main
problem is the plug method. If not, that is OK
</chiradeep>

I agree, hopefully we can make it more generic.

For now, I'll create a interface at /plugins/hypervisors/kvm/src/com/cloud/hypervisor/kvm/resource/VifDriver.java.
On KVM, different vif implementation creates different Libvirt xml, so the simplest way is that plug() method return LibvirtVMDef.InterfaceDef, which isn't/shouldn't be in core module. And this is not the case on other hypervisors, meaning VifDrive is hypervisor specific.




",,
36908,mesos,joerg84,93909,,,,Review.body_top,tillt,2015-08-03T14:46:19Z,Looks good to me.,,
30601,mesos,bmahler,70960,116433,,,DiffComment,alexr,2015-02-04T22:30:37Z,"// Create a task with shutdown grace period set explicitly.

Thanks!",,
43511,ambari,ljainpivotalio,118979,180282,,,DiffComment,mithmatt,2016-02-12T03:22:29Z,The comment about 'append related parameters' is obsolete.,,
21588,kafka,guwang,44998,79630,,,DiffComment,junrao,2014-06-07T02:00:57Z,Ditto as the above.,,
23147,mesos,alexandra.sava,47691,83840,,,DiffComment,adam-mesos,2014-07-13T07:20:51Z,Ditto.,,
33956,hive-git,spena,84671,136022,,,DiffComment,chengxu,2015-05-21T08:49:55Z,I am a little confused here. How can a local path be converted to a hdfs path? The original code is trying to create a tar file from a local path and uploading it to the hdfs with replication information. The new code path will lose the replication information. And the previous code path will only be executed in a local file or pfile schema in test.,,
55367,ambari,xiwang0309,161104,,,,Review.body_top,vivekratnavel,2017-01-10T19:40:01Z,Ship It!,,
68827,hive-git,bharos92,209055,293318,,,DiffComment,akolb,2018-09-28T16:56:15Z,"I think a better name would be something like truncateMapByKey.

Can you guarantee that it always receives non-null map? Then you don't need to check for null.

Since you don't care about values, can this be a generic map `<String, T>`?

Since this is a utility method, I wanted to check for null as it could be called from other classes in future.
Making the Map<String, T>",,
47281,mesos,jvanz,133265,197557,,,DiffComment,haosdent,2016-05-14T16:52:13Z,Kill this line.,,
25669,hive-git,swarnim,54028,,,,Review.body_top,brocknoland,2014-09-19T21:13:15Z,Looks good to me! I have a few items below but otherwise it looks great.,,
56218,mesos,alexr,163972,,,,Review.body_top,mesos-review,2017-02-02T14:31:53Z,"Patch looks great!

Reviews applied: [56208, 56209, 56210, 56211, 56212, 56213, 56214, 56215, 56216, 56217, 56218]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
65475,mesos,tillt,196781,,,,Review.body_top,mesos-review-windows,2018-02-03T04:51:32Z,"FAIL: Failed to apply the current review.

Failed command: `python.exe .\\support\\apply-reviews.py -n -r 65475`

All the build artifacts available at: http://dcos-win.westus.cloudapp.azure.com/mesos-build/review/65475

Relevant logs:

- [apply-review-65475-stdout.log](http://dcos-win.westus.cloudapp.azure.com/mesos-build/review/65475/logs/apply-review-65475-stdout.log):

```
error: patch failed: 3rdparty/libprocess/src/libevent_ssl_socket.cpp:165
error: 3rdparty/libprocess/src/libevent_ssl_socket.cpp: patch does not apply
```",,
54730,hbase-git,zghaobac,159350,230314,,,DiffComment,enis,2016-12-16T07:35:39Z,"These should not be needed. The RPCs should be invoked via the MasterCallables in HBaseAdmin.

This is needed. It implements MasterProtos.MasterService.BlockingInterface.

I thought these are high-level connection methods. Makes sense now.",,
16324,cloudstack-git,gauravaradhye,30816,,,,Review.body_top,gpshilamkar,2013-12-23T12:31:12Z,Committed to 4.3 and master,,
11106,hive-git,tnachen,20870,42987,,,DiffComment,hanson5b,2013-05-21T22:55:14Z,"explain assertion
",,
23702,kafka,sriharsha,65293,108372,,,DiffComment,nehanarkhede,2015-01-02T01:40:05Z,Can you fix the doc?,,
67036,hive-git,steveyeom2017,203170,285258,,,DiffComment,sershe,2018-05-17T17:31:41Z,"needs a comment

I will add a comment for MUpdaterTransaction.java. This is the state of the transactional stats table snapshot.",,
39810,falcon-git,narayan.periwal,104638,162885,,,DiffComment,pavankumar,2015-11-02T14:11:05Z,"If it is meant for only Falcon unit. Then we are not doing anything different w.r.t to testInstanceOperations in Falcon unit right ?

yes, the testcases are mostly the same.",,
32906,mesos,pbrett,79206,,,,Review.body_top,idownes,2015-04-07T17:24:52Z,Ship It!,,
69601,mesos,mzhu,211695,297197,,,DiffComment,bmahler,2019-01-04T22:15:54Z,newline above this?,,
36374,ambari,ncaspi,91270,144563,,,DiffComment,smohanty,2015-07-10T05:55:08Z,"Is this OK for any underlying DB types?

Agree with Sumit, this needs to be tested on Postgres, Oracle, MySQL, and if possible MsSQL.

By default it will set the default number which is defined by the library. http://www.mchange.com/projects/c3p0/#acquireRetryAttempts

This is just about making the connection pooling library (c3po) settings configurable thru Ambari properties. There should be zero changes in behavior otherwise.

Got it, thanks",,
24092,samza,criccomini,49106,85943,,,DiffComment,closeuris,2014-07-30T15:24:37Z,missed this one.,,
44834,mesos,neilc,123781,,,,Review.body_top,mesos-review,2016-03-15T22:57:15Z,"Patch looks great!

Reviews applied: [44834]

Passed command: export OS='ubuntu:14.04' CONFIGURATION='--verbose' COMPILER='gcc' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker_build.sh",,
66336,sentry,kkalyan,200140,280795,,,DiffComment,akolb,2018-03-29T17:25:20Z,"What's wrong with the original message?

you are right, I should not be taking about HMS threads here. I get it. I will update the logs.

valueevent is wokeup when the value is than or equal to e.getValue(). Current doesn't say that.",,
66644,mesos,megha.sharma,201963,283569,,,DiffComment,xujyan,2018-04-26T04:59:27Z,"1. s/reregisteration/reregistration/

Here and elsewhere in the patch?

2. ""reported by the agent during reregisteration"" in this case these tasks are actually not the ones ""reported by the agent during reregisteration"" but rather the ones the master tracks from the time the agent became unreachable right?

I think we can just simply say

```
All tasks from this agent are now reachable so clean them up from the master's unreachable task records.
```

I incoporated Gaston's suggestion but strictly speaking you are also cleaning them up from `slaves.unreachableTasks`. ;)",,
62031,ambari,dgrinenko,185490,261784,,,DiffComment,ncole,2017-09-18T13:58:28Z,"Configs should be doing boolean conversion for you?

but they don't, should i change it to do that with changing all places of usage?

i dont want really to rewrite that code, as would get double conversion from String -> Boolean -> String(As that value r directly injecting to hostLevelParamas) and to avoid that would need to rewrite python code as well. This patch is big enough already and not connected to that property much enough, so better to fix it by another separate patch.",,
44946,mesos,jpeach,124427,186986,,,DiffComment,jieyu,2016-03-21T00:30:03Z,A nits: can you move all helpers above public functions.,,
65224,sentry,LinaAtAustin,195830,,,,Review.body_top,spena,2018-01-19T16:22:30Z,"Thanks Lina, I see that javadoc is excluding thrift auto-generated classes now. Could you change the subject of this review to reflect the new change?",,
40685,ambari,mithmatt,109434,168956,,,DiffComment,afernandez,2015-12-09T01:06:16Z,"No worries. The property for the nameservice is only present if HDFS HA is available.
Just wanted to make sure this was tested if there's no Namenode HA.

Yes. It was tested manually under non-namenode-HA scenario.

As well as NameNode HA correct?

Yes, tested on namenode HA as well.

There is a scenario where HAWQ is already installed on a non-namenode-HA cluster, and then namenode-HA is enabled: this has not been tested, since HAWQ does not support namenode switching from non-HA to HA yet. Will ensure that this feature is supported when HAWQ supports this scenario.",,
14976,cloudstack-git,sahmed,28176,54830,,,DiffComment,murali.reddy,2013-11-05T17:43:04Z,"can you please add new constructors which takes ssl cert and protocol. If we extend same constructor then its resulting unnecessary changes in internal lb, elastic lb code as well.

I have added an new constructor and removed all reverted all the invocations in internal lb and elastic lb code. I am sorry but I am not aware of the difference between different LB types in cloudstack. Is there some place where I can find more info on this ?",,
43552,mesos,vinodkone,119507,180867,,,DiffComment,klueska,2016-02-22T04:52:42Z,"As we close the review, we should also post a comment to reviewboard with the commit message we actually pushed to master.

You can use the --description flag:

https://www.reviewboard.org/docs/rbtools/dev/rbt/commands/close/

I'll make a TODO for now as committers don't currently/always set the commit message on RB.

I think we should add the option as a command line flag now, so that people who like to include the commit message when closing can still take advantage of this script.  If we later decide that *everyone* should always include the commit message, we can remove the flag and force it to be set.

I am suggesting a TODO because it needs some non-trivial code change to get it to work. `get_reviews()` currently read log line by line.

Also, note that people can still put a commit message in the description by directly going to RB after running this script. So I see this script as a strict improvement to the current workflow.

OK.",,
52630,ambari,bsari,151788,,,,Review.body_top,stoader,2016-10-07T13:31:02Z,Ship It!,,
64223,ambari,jhurley,192357,270460,,,DiffComment,dgrinenko,2017-11-30T20:35:29Z,"can we remove this?

done.",,
26431,aurora,maxim,57177,,,,Review.body_top,markcc,2014-10-17T17:57:28Z,Ship It!,,
48775,hbase-git,anastas,143509,209321,,,DiffComment,anoopsamjohn,2016-07-27T13:05:14Z,"Make comparator in super class to be protected. Then u can use this.comparator here and no need to pass it as a param as Stack said above

Are you changing it such that no need to pass the comparator to createSub  API?",,
54377,ambari,adoroszlai,158016,,,,Review.body_top,ghugare,2016-12-05T17:32:56Z,Ship It!,,
43127,mesos,jojy,118704,180012,,,DiffComment,jieyu,2016-02-11T01:13:55Z,Kill this as well.,,
14180,hive,daijy,26246,51305,,,DiffComment,ekoifman,2013-09-20T20:41:12Z,"why is this necessary?  
There are 2 Watchers created in separate threads in this class.  Both use System.err to log error messages.  If one closes 'err' while the other gets an error right after - it will be a problem.  I think this writer.close() creates a race condition...

I don't realize there are two watcher. I don't remember why I add that, probably because one issue I see. I am fine to remove it and keep a close eye on that for a while.",,
59054,hive-git,stakiar,174192,,,,Review.body_top,ychena,2017-05-08T16:57:37Z,Ship It!,,
67424,sqoop-trunk,ericlin,206012,,,,Review.body_top,vasas,2018-07-12T15:41:13Z,"Hi Eric,

Thank you for your patch, I have found a small thing only, please fix it and then we can go ahead and commit it.

Szabolcs",,
54990,aurora,mnurolahzade,160003,,,,Review.body_top,zmanji,2016-12-22T19:49:24Z,Ship It!,,
7353,wave,rocklund,12654,26989,,,DiffComment,padsterpat,2012-10-22T14:17:33Z,"Long HTML insertions like this are often troublesome in terms of XSS attacks and general readability.
My recommendation would be to have something like openButton() and closeButton() which take the css, type, title etc, like the other open/close methods.",,
32597,aurora,maxim,78947,,,,Review.body_top,zmanji,2015-04-06T17:52:04Z,Inverting the loop is a great idea.,,
62042,mesos,gaston,184400,,,,Review.body_top,mesos-review,2017-09-01T22:39:27Z,"Patch looks great!

Reviews applied: [61920, 61921, 61982, 62042]

Passed command: export OS='ubuntu:14.04' BUILDTOOL='autotools' COMPILER='gcc' CONFIGURATION='--verbose' ENVIRONMENT='GLOG_v=1 MESOS_VERBOSE=1'; ./support/docker-build.sh",,
18887,hive-git,Prasanth_J,36861,68058,,,DiffComment,Prasanth_J,2014-03-12T02:52:26Z,"Earlier only RCFiles supported partialScan stats. For other formats it throws exception.
Since there was no case for DYNAMIC_PARTITION earlier after my changes it threw NPE for dynamic partition. So had to add case for DP.",,
7924,giraph-git,nitay,13206,,,,Review.body_top,aching,2012-11-07T08:03:21Z,"So is the plan to periodically update this jar then?

Yeah I figure it's better we do it and have known stable builds rather than users grabbing the code and everyone using different versions.",,
51517,mesos,anisinha,148965,216496,,,DiffComment,xujyan,2016-09-14T20:51:45Z,Ditto.,,
49849,mesos,haosdent,143334,209151,,,DiffComment,qianzhang,2016-07-25T14:29:04Z,s/check and prepare/checks and prepares/,,
3294,wave,alown,4160,9391,,,DiffComment,yurize,2011-12-31T07:40:35Z,The variable is not used.,,
10712,hive-git,sarvesh.sn,19568,40486,,,DiffComment,hanson5b,2013-04-24T21:49:23Z,I'd said that NULL string entries should be set to the empty string in the vector. I'm not sure if any code depends on that though. So this is probably okay to not set null entries.,,
61874,mesos,asridharan,183724,259777,,,DiffComment,qianzhang,2017-08-25T06:56:27Z,Better to change to `Unable to delete the docker IPv6 network `.,,
49598,mesos,klueska,141073,206461,,,DiffComment,bmahler,2016-07-07T00:12:35Z,Shouldn't this be an INTERNET test? (Do you also need CURL?),,
60021,mesos,mcypark,177851,251564,,,DiffComment,bmahler,2017-06-19T18:08:03Z,"Do you want to re-write this note to reflect that we only allow the operator to push one reservation at a time?

Also, not yours, but reading this code I'm left confused as to why we need to pass the popped resources of the operation and the operation into the continuation. I think the following would clear both of these up?

```
// We only allow pushing a single reservation at a time, so
// we require the resources with one reservation ""popped"" to
// be present on the agent.
Resources required = resources.popReservation();

return _operation(slaveId, required, operation);
```",,
36593,kafka,singhashish,92178,,,,Review.body_top,becket_qin,2015-07-18T18:04:39Z,LGTM. Thanks.,,
16821,sqoop-sqoop2,jarcec,31624,60269,,,DiffComment,abe,2014-01-14T05:42:14Z,"Looks like you're resolving the symbolic link? This doesn't do any loop detection I think. Maybe use readlink -f (limited to linux flavors)?

Sadly the ""readlink -f"" is a linux only command that do not work on other platforms. We actually had this call in earlier versions, but had to remove it as it wasn't even working on Mac OS X. I believe that this particular while statement had been provided by the BigTop folks as a replacement for the missing ""readlink -f"".",,
67141,aurora,sshanmugham,203528,,,,Review.body_top,StephanErb,2018-05-21T22:02:57Z,Ship It!,,
33608,aurora,bmahler,81856,132382,,,DiffComment,maxim,2015-04-28T20:34:58Z,"This needs to be a ""non-guessable"" value. You can use something like `System.currentTimeMillis() % 5 == 0` instead. More here: http://hg.openjdk.java.net/code-tools/jmh/file/549b2aaf63ca/jmh-samples/src/main/java/org/openjdk/jmh/samples/JMHSample_09_Blackholes.java

Updated per your suggestion.",,
59861,mesos,mcypark,178133,251968,,,DiffComment,neilc,2017-06-16T23:36:08Z,"""The framework can create refined reservations.""",,
69473,mesos,kaysoky,210941,295771,,,DiffComment,kaysoky,2018-11-29T00:01:28Z,Note: Lacking this switch case will not cause crashes (`UNREACHABLE`) on older agents/executors because the new HEARTBEAT protobuf will be parsed as the `UNKNOWN` type.,,
25773,cloudstack-git,prashantkm,54120,,,,Review.body_top,talluri,2014-09-22T11:04:10Z,937aee34eded1a795b4eff3b7ebb59b8fbbef568 master,,
42751,mesos,neilc,117698,178972,,,DiffComment,mcypark,2016-02-05T02:18:14Z,"We used to have a `Resources::size()` function which essentially did this, but intentionally removed it so that people don't rely on number of `Resource` instances. Is there a reason why we want to check for this?

Here and below.

The # of `Resource` instances is part of the public API of `Resources` (e.g., clients can iterate over every `Resource`). If it is part of the public API, it seems like something it would be worth testing.

In this particular case, it doesn't matter that much, but in other test cases (e.g., `AdditionDynamicallyReservedWithDistinctLabels`) it seems useful to check.

Ok, synced with Jie on this as well. Let's re-introduce `Resources::size()` and use that instead.

I agree that the # of `Resource` instances is part of the public API since as you say, one can iterate and count.
However, this still does not mean that such iterator math works. For example, we could internally store the `Resource` objects
in a `std::set` (or any other data structure that does not guarantee contiguous memory), rather than `std::vector`.

Providing a `Resources::size()` would more accurately capture this intention anyway. Would you be ok taking that on?

Sounds good.",,
47157,geode,abaker,137567,,,,Review.body_top,dixie,2016-06-14T19:06:53Z,Ship It!,,
46027,mesos,neilc,128266,191685,,,DiffComment,bmahler,2016-04-12T00:23:27Z,"Hm.. this may be a bit confusing for those without context. A libprocess message can be sent by either libprocess itself, or by clients that speak libprocess. Here the distinction is that this will tell you if this is a libprocess message *and* it is sent by a libprocess instance.

I believe the function tells you OR, not AND -- i.e., it returns true if the message was sent by another libprocess instance, or by another client that speaks the libprocess protocol. Comment updated to clarify this.",,
33923,ambari,swagle,82820,133650,,,DiffComment,tbeerbower,2015-05-07T13:26:16Z,"This is good but a little unfortunate that it's required.  

It's a little hacky to pass the padding info through a property id since we aren't really requesting a property of that name.  

It would have been nice if the renderer had a way to set a request info property through finalizeProperties().  Then we wouldn't have to worry about this check and you could simply get the padding info through Request.getRequestInfoProperties().

I think that way would be cleaner but might require a change to the Renderer interface and updates to all the existing Renderer impls.

Up to you... if you want to give it a shot.  Otherwise this approach is fine.

Agree with you on doing this through requestInfoProperties. I haven't made those changes for the sake of getting this patch in lieu of time contraints.",,
67083,atlas,bogdan.sava,202910,284964,,,DiffComment,davidrad,2018-05-15T13:37:52Z,"I thought we were talking of
for omrs use /open-metadata/repository-services 
for omas use  /open-metadata/access-services 
for admin use /open-metadata/admin 


I think these would often be followd by userId and local servername.

In this example is metadatacollection an instance of repository-services?

I am not sure why this issue has been closed - the urls do not match waht I would expect.

those are examlples",,
70818,atlas,Koritala,215767,302597,,,DiffComment,madhan.neethiraj,2019-06-10T17:29:20Z,Please consider removing method AtlasJanusGraph.getAggregatedMetrics(), see comments in AtlasGraph.java.,
28016,samza,nsomasun,62174,104161,,,DiffComment,criccomini,2014-11-19T18:23:28Z,Comment why we're doing this.,,
39018,mesos,greggomann,102573,,,,Review.body_top,mesos-review,2015-10-14T01:58:40Z,"Patch looks great!

Reviews applied: [39211, 39018]

All tests passed.",,
70046,mesos,bbannier,213170,299040,,,DiffComment,bmahler,2019-02-25T21:19:35Z,"Can we just simplify this by returning early?

```
  if (fd < 0) {
    return ErrnoError();
  }
  
  Try<Nothing> close = os::close(fd);

  // We propagate `close` failures if creation of the temp file was successful.
  if (close.isError()) {
    return Error(""Failed to close '"" + stringify(fd) + ""':"" + close.error());
  }

  return temp;
```

Seems easier to read as being correct too?

Also, this lets `temp` become just `std::string` without the `Try`.

Much nicer solution, agreed!

I posted an additional cleanup as https://reviews.apache.org/r/70053/.",,
5060,hbase-git,gchanan,7667,16886,,,DiffComment,stack,2012-05-08T04:53:36Z,"Great.  Is this all that is in the master interface?

No, the rest of the functions in HMasterInterface need to be converted.  This is the region-level stuff, I still have column-level, table-level and miscellaneous stuff to do.  I've filed a JIRA for the column-level stuff; I'll file JIRAs for the others once I figure out how I'm going to break down the work.",,
1479,hbase-git,nileema,1665,3716,,,DiffComment,stack,2011-08-26T22:22:25Z,nit: curly braces,,
15261,pig-git,cheolsoo,28317,55147,,,DiffComment,mwagner,2013-11-08T00:48:59Z,"s/leaf/root/

Although, does this also still hold?",,
5653,hbase-git,enis,11199,23960,,,DiffComment,stack,2012-09-08T05:13:03Z,This is some fancy dancing!,,
38820,hive-git,mmccline,104070,162293,,,DiffComment,Prasanth_J,2015-10-27T00:10:23Z,"HIVE-4243 pulled out ObjectInspectors from orc to move orc to its own project. Bringing back the OI and typeinfo deps will break it. The idea is to use TypeDescription from now on for specifying row schema. The callers of this class should create TypeDescription and pass it to this class.

Moved to TypeDescriptor and eliminated inspector from SchemaEvolution class.",,
47180,lens,archana.h,132661,196937,,,DiffComment,puneet884,2016-05-12T06:30:20Z,"Should we check instead 

assertTrue(queryRes instanceof PersistentQueryResult)

Same for line 166",,
30306,ambari,afernandez,69745,114536,,,DiffComment,afernandez,2015-01-27T04:13:23Z,I split this out because the original function was even larger.,,
